domainId,instanceId,comparableId,feature0,feature1,feature2,feature3,feature4,feature5,delta_x0,delta_x1,delta_x2,delta_x3,delta_x4,delta_x5,delta_y0,delta_y1,delta_y2,delta_y3,delta_y4,delta_y5,pred,actual,adjusted_step_number,adjusted_order,adjusted_price
0,60,6,1.5,1.36,3.0,7.0,9.536783,60.0,0.25,-0.12,0.0,0.0,-0.09,1.0,9.05,-18.94,0.0,0.0,7.12,-17.21,344.8,352,4,"1,0,4,5","333.6,342.6,349.7,332.5"
0,61,5,2.0,1.76,3.0,7.0,3.8046744,27.0,0.25,-0.34,0.0,0.0,-0.51,1.0,1.63,-75.59,0.0,0.0,33.77,-6.49,434.2,438,4,"1,0,4,5","361.9,363.5,397.3,390.8"
0,61,8,2.5,1.71,3.0,7.0,5.326704,25.0,-0.25,-0.29,0.0,0.0,-2.03,3.0,10.11,-44.43,0.0,0.0,11.3,6.73,394.7,415,4,"0,1,4,5","425.1,380.7,392.0,398.7"
0,61,9,2.0,1.06,3.0,7.0,4.139904,34.0,0.25,0.36,0.0,0.0,-0.85,-6.0,-3.57,53.24,0.0,0.0,32.09,-15.67,339.3,315,4,"5,0,1,4","299.3,295.8,349.0,381.1"
0,62,4,1.0,1.94,3.0,7.0,11.742997,58.0,0.0,-0.2,0.0,0.0,-2.09,-8.0,0.0,-1.67,0.0,0.0,30.99,4.29,319.5,300,3,"4,5,1","331.0,335.3,333.6"
0,62,5,1.0,1.31,3.0,7.0,9.470445,53.0,0.0,0.43,0.0,0.0,0.18,-3.0,0.0,13.92,0.0,0.0,-3.68,-18.52,331.0,311,3,"5,1,4","292.5,306.4,302.7"
0,62,7,1.0,1.45,3.0,7.0,10.649277,46.0,0.0,0.29,0.0,0.0,-1.0,4.0,0.0,32.1,0.0,0.0,21.85,-48.82,338.2,306,3,"1,4,5","338.1,359.9,311.1"
0,63,1,1.75,1.53,3.0,7.0,11.764142,29.0,0.0,-0.1,0.0,0.0,0.56,5.0,0.0,-49.76,0.0,0.0,-1.11,11.97,391.5,400,3,"1,4,5","350.2,349.1,361.1"
0,63,5,1.75,1.69,3.0,7.0,12.073591,36.0,0.0,-0.26,0.0,0.0,0.25,-2.0,0.0,-45.28,0.0,0.0,-5.62,13.4,378.4,405,3,"5,1,4","418.4,373.1,367.5"
0,63,6,1.75,1.44,3.0,7.0,11.081854,42.0,0.0,-0.01,0.0,0.0,1.24,-8.0,0.0,-36.63,0.0,0.0,-7.85,36.09,373.7,375,3,"1,4,5","338.4,330.5,366.6"
0,64,3,2.0,1.66,3.0,7.0,12.045807,13.0,0.25,0.15,0.0,0.0,-1.02,-1.0,-11.06,15.94,0.0,0.0,7.42,-14.05,364.4,344,4,"5,0,1,4","329.5,318.4,334.3,341.7"
0,64,4,2.5,1.59,3.0,7.0,11.058767,12.0,-0.25,0.22,0.0,0.0,-0.04,0.0,-18.29,12.75,0.0,0.0,21.19,0.0,339.9,324,3,"0,1,4","306.2,319.0,340.1"
0,65,0,1.5,1.37,4.0,6.0,12.71008,52.0,0.25,0.22,0.0,0.0,-2.48,10.0,6.55,52.48,0.0,0.0,60.98,-20.75,245.5,238,4,"4,0,1,5","299.0,305.5,358.0,337.3"
0,65,4,1.75,2.0,4.0,6.0,9.66734,54.0,0.0,-0.41,0.0,0.0,0.57,8.0,0.0,-26.1,0.0,0.0,-7.32,-7.19,390.0,374,3,"1,4,5","347.9,340.6,333.4"
0,66,3,2.5,2.56,5.0,8.0,6.206668,86.0,0.25,0.05,0.0,0.0,-4.23,9.0,-107.67,57.51,0.0,0.0,36.22,101.6,807.4,825,4,"4,0,1,5","861.2,753.5,811.1,912.7"
0,67,0,1.5,1.84,4.0,8.0,9.177476,45.0,0.25,0.1,0.0,0.0,-1.03,7.0,8.45,18.19,0.0,0.0,9.64,-29.12,540.6,525,4,"0,1,4,5","533.4,551.6,561.3,532.2"
0,67,4,1.75,1.84,4.0,8.0,9.385578,51.0,0.0,0.1,0.0,0.0,-1.24,1.0,0.0,22.43,0.0,0.0,14.25,-29.02,535.2,550,3,"1,4,5","572.4,586.7,557.7"
0,67,6,1.75,2.14,4.0,8.0,9.831314,51.0,0.0,-0.2,0.0,0.0,-1.69,1.0,0.0,-44.65,0.0,0.0,8.73,-12.87,568.6,578,3,"1,4,5","532.9,541.6,528.7"
0,68,8,3.5,3.31,3.0,9.0,15.771159,10.0,0.0,0.48,0.0,0.0,-0.03,-5.0,0.0,74.79,0.0,0.0,64.13,-17.72,773.0,780,3,"5,1,4","762.3,837.1,901.2"
0,69,3,2.75,3.11,4.0,9.0,14.228543,32.0,-0.25,0.71,0.0,0.0,-0.31,-4.0,8.21,23.5,0.0,0.0,22.67,-39.17,755.9,750,4,"0,5,1,4","758.2,719.0,742.5,765.2"
0,69,6,2.5,2.87,4.0,9.0,15.0174465,29.0,0.0,0.95,0.0,0.0,-1.1,-1.0,0.0,72.97,0.0,0.0,0.44,-34.3,708.1,720,3,"5,1,4","685.7,758.7,759.1"
0,70,0,2.0,2.57,4.0,8.0,18.975811,29.0,-0.25,-0.26,0.0,0.0,-1.27,8.0,-8.97,-25.56,0.0,0.0,27.14,-38.43,432.1,435,4,"1,0,4,5","409.4,400.5,427.6,389.2"
0,70,2,1.75,2.04,4.0,8.0,19.73878,35.0,0.0,0.27,0.0,0.0,-2.03,2.0,0.0,57.54,0.0,0.0,38.58,-57.26,348.7,355,3,"1,4,5","412.5,451.1,393.9"
0,70,5,1.75,2.19,4.0,8.0,20.595293,48.0,0.0,0.12,0.0,0.0,-2.89,-11.0,0.0,18.25,0.0,0.0,74.62,-20.21,315.2,313,3,"5,1,4","292.8,311.0,385.7"
0,71,0,1.75,2.12,3.0,8.0,7.4166594,38.0,0.25,0.21,0.0,0.0,0.74,-10.0,-26.37,61.81,0.0,0.0,-71.62,-8.29,588.3,578,4,"5,0,1,4","569.7,543.3,605.2,533.5"
0,71,9,1.75,2.31,3.0,8.0,11.630898,32.0,0.25,0.02,0.0,0.0,-3.47,-4.0,-13.77,12.32,0.0,0.0,31.29,-8.84,528.8,520,4,"5,4,0,1","511.2,542.5,528.7,541.0"
0,72,0,2.25,1.42,4.0,7.0,21.980322,26.0,0.25,0.19,0.0,0.0,0.55,-4.0,-5.99,18.28,0.0,0.0,-2.36,-10.95,256.3,275,4,"5,0,1,4","264.1,258.1,276.3,274.0"
0,72,4,2.5,1.69,4.0,7.0,21.787878,23.0,0.0,-0.08,0.0,0.0,0.75,-1.0,0.0,-14.48,0.0,0.0,-4.49,0.36,273.8,295,3,"5,1,4","295.4,280.9,276.4"
0,72,6,2.5,1.86,4.0,7.0,22.696796,24.0,0.0,-0.25,0.0,0.0,-0.16,-2.0,0.0,-15.6,0.0,0.0,8.04,-5.75,284.1,291,3,"5,1,4","285.3,269.7,277.7"
0,73,0,1.75,1.54,4.0,6.0,28.822332,37.0,0.25,0.42,0.0,1.0,4.0,6.0,-2.66,37.46,0.0,8.01,-50.53,6.67,293.7,273,5,"0,1,3,4,5","270.3,307.8,315.8,265.3,272.0"
0,73,1,2.0,1.6,4.0,7.0,31.929514,43.0,0.0,0.36,0.0,0.0,0.89,0.0,0.0,20.73,0.0,0.0,-3.33,0.0,262.8,265,2,"1,4","285.7,282.4"
0,74,2,2.5,3.36,3.0,10.0,13.717776,28.0,-0.25,-0.17,0.0,0.0,0.09,3.0,-21.64,-7.8,0.0,0.0,-25.65,25.16,784.9,765,4,"1,0,4,5","757.2,735.6,709.9,735.1"
0,74,3,2.5,3.13,3.0,10.0,14.017247,25.0,-0.25,0.06,0.0,0.0,-0.21,6.0,-33.46,9.15,0.0,0.0,9.75,6.88,728.1,745,4,"0,1,4,5","711.5,720.7,730.4,737.3"
0,75,7,1.0,0.94,4.0,7.0,16.013958,57.0,0.0,0.13,0.0,0.0,-2.19,8.0,0.0,16.63,0.0,0.0,41.7,38.13,206.1,185,3,"1,4,5","201.6,243.3,281.5"
0,75,8,1.0,1.21,4.0,7.0,11.291979,59.0,0.0,-0.14,0.0,0.0,2.53,6.0,0.0,-46.32,0.0,0.0,-56.05,75.03,317.1,310,3,"1,4,5","263.7,207.6,282.7"
0,76,6,1.0,1.12,3.0,6.0,6.2739882,110.0,0.0,-0.2,0.0,0.0,-1.57,-5.0,0.0,-31.45,0.0,0.0,101.53,-18.07,328.7,345,3,"5,1,4","326.9,295.5,397.0"
0,76,9,1.0,0.75,3.0,6.0,5.830102,96.0,0.0,0.17,0.0,0.0,-1.12,9.0,0.0,52.64,0.0,0.0,55.08,-22.06,285.7,310,3,"1,4,5","362.6,417.7,395.7"
0,77,3,2.5,1.92,3.0,8.0,23.529894,22.0,0.0,0.09,0.0,0.0,-1.11,7.0,0.0,32.06,0.0,0.0,13.96,-17.7,318.9,295,3,"1,4,5","327.1,341.0,323.3"
0,77,9,2.5,1.76,3.0,8.0,23.434183,23.0,0.0,0.25,0.0,0.0,-1.02,6.0,0.0,45.21,0.0,0.0,14.26,-15.21,306.2,281,3,"1,4,5","326.2,340.5,325.3"
0,78,1,2.5,3.04,3.0,8.0,24.078264,16.0,0.0,-0.22,0.0,0.0,-0.21,-4.0,0.0,-12.09,0.0,0.0,3.83,-25.91,441.6,420,3,"5,1,4","394.1,382.0,385.8"
0,78,4,2.5,2.55,3.0,8.0,23.418797,10.0,0.0,0.27,0.0,0.0,0.45,2.0,0.0,21.78,0.0,0.0,-37.61,29.76,403.5,371,3,"1,4,5","392.8,355.2,384.9"
0,79,1,2.0,1.32,3.0,7.0,8.273094,18.0,0.0,-0.13,0.0,0.0,1.95,1.0,0.0,-22.84,0.0,0.0,-5.18,3.38,316.4,342,3,"1,4,5","319.2,314.0,317.4"
0,79,7,2.0,1.45,3.0,7.0,9.829195,28.0,0.0,-0.26,0.0,0.0,0.39,-9.0,0.0,-47.87,0.0,0.0,-9.21,-29.0,397.9,392,3,"1,4,5","343.6,334.4,305.4"
0,80,2,2.25,2.48,3.0,9.0,13.195059,37.0,0.0,-0.12,0.0,0.0,0.04,1.0,0.0,-12.2,0.0,0.0,-26.63,16.32,606.4,615,3,"1,4,5","602.8,576.2,592.5"
0,80,4,2.25,2.57,3.0,9.0,13.027059,36.0,0.0,-0.21,0.0,0.0,0.21,2.0,0.0,-21.89,0.0,0.0,-24.72,19.59,612.3,625,3,"1,4,5","603.1,578.4,598.0"
0,80,6,2.25,2.24,3.0,9.0,14.056002,31.0,0.0,0.12,0.0,0.0,-0.82,7.0,0.0,73.4,0.0,0.0,4.13,-75.65,607.6,600,3,"1,4,5","673.4,677.5,601.9"
0,80,8,2.25,2.18,3.0,9.0,12.492335,29.0,0.0,0.18,0.0,0.0,0.75,9.0,0.0,31.15,0.0,0.0,-30.85,-10.29,618.6,621,3,"4,1,5","590.3,621.4,611.2"
0,81,0,2.5,2.49,4.0,8.0,6.494897,56.0,-0.25,-0.07,0.0,0.0,1.31,7.0,-4.37,-38.68,0.0,0.0,-153.68,52.59,846.2,868,4,"0,1,4,5","864.1,825.4,671.8,724.4"
0,81,3,2.25,2.47,4.0,8.0,5.04709,61.0,0.0,-0.05,0.0,0.0,2.76,2.0,0.0,-29.29,0.0,0.0,-119.62,-16.98,902.6,898,3,"4,1,5","778.4,749.1,732.1"
0,82,4,2.25,1.87,4.0,8.0,9.778181,54.0,0.0,0.14,0.0,0.0,-2.34,4.0,0.0,22.35,0.0,0.0,50.76,10.29,545.1,554,3,"4,1,5","604.8,627.1,637.4"
0,82,5,2.25,1.89,4.0,8.0,10.23542,48.0,0.0,0.12,0.0,0.0,-2.8,10.0,0.0,40.55,0.0,0.0,82.53,0.66,541.7,521,3,"1,4,5","561.6,644.1,644.7"
0,83,1,2.5,2.43,5.0,8.0,9.130187,52.0,0.0,-0.34,0.0,0.0,-0.15,-3.0,0.0,-89.92,0.0,0.0,0.24,18.27,655.8,645,3,"1,4,5","555.1,555.3,573.6"
0,83,5,2.25,2.23,5.0,8.0,7.80899,41.0,0.25,-0.14,0.0,0.0,1.17,8.0,16.41,-29.36,0.0,0.0,-21.35,-18.43,674.3,652,4,"4,0,1,5","631.1,647.5,618.2,599.7"
0,84,2,2.0,1.51,3.0,8.0,16.288511,5.0,0.0,0.0,0.0,0.0,0.09,4.0,0.0,0.0,0.0,0.0,-18.93,-15.39,465.1,485,2,"4,5","466.1,450.7"
0,85,5,1.5,1.57,4.0,7.0,9.269887,59.0,0.0,-0.08,0.0,0.0,0.68,-7.0,0.0,-31.66,0.0,0.0,-12.92,22.6,411.0,419,3,"1,4,5","387.3,374.4,397.0"
0,85,7,1.75,1.55,4.0,7.0,9.884106,56.0,-0.25,-0.06,0.0,0.0,0.07,-4.0,-24.97,-23.8,0.0,0.0,-8.49,34.1,425.4,432,4,"0,1,4,5","407.0,383.2,374.7,408.8"
0,85,8,1.75,1.34,4.0,7.0,10.068013,54.0,-0.25,0.15,0.0,0.0,-0.12,-2.0,-44.68,22.69,0.0,0.0,16.15,0.01,391.3,410,4,"0,1,4,5","365.3,388.0,404.2,404.2"
0,86,1,1.0,1.47,4.0,7.0,9.295946,62.0,0.0,-0.05,0.0,0.0,0.05,-1.0,0.0,-48.52,0.0,0.0,-2.39,21.95,406.3,410,3,"1,4,5","361.5,359.1,381.0"
0,86,8,1.0,1.2,4.0,7.0,9.027397,60.0,0.0,0.22,0.0,0.0,0.32,1.0,0.0,6.28,0.0,0.0,-0.82,-6.09,368.3,390,3,"1,4,5","396.3,395.5,389.4"
0,87,3,1.75,1.97,4.0,8.0,10.997922,47.0,0.0,-0.04,0.0,1.0,-0.5,0.0,0.0,-53.57,0.0,178.43,26.3,0.0,505.7,525,3,"1,3,4","471.4,649.9,676.2"
0,87,7,1.75,2.09,4.0,8.0,9.4346695,52.0,0.0,-0.16,0.0,1.0,1.06,-5.0,0.0,-72.99,0.0,196.88,-35.12,-6.79,576.4,581,4,"1,3,4,5","508.0,704.9,669.8,663.0"
0,88,7,1.0,1.66,3.0,7.0,8.897646,52.0,0.0,-0.25,0.0,0.0,0.58,-5.0,0.0,-62.68,0.0,0.0,-0.93,49.79,350.2,360,3,"1,4,5","297.3,296.4,346.2"
0,88,9,1.0,1.06,3.0,7.0,9.56833,48.0,0.0,0.35,0.0,0.0,-0.1,-1.0,0.0,29.63,0.0,0.0,7.4,-2.05,322.2,326,3,"1,4,5","355.9,363.3,361.2"
0,89,8,2.5,2.52,3.0,8.0,5.342707,109.0,-0.5,0.26,0.0,0.0,-0.15,-4.0,-41.33,9.77,0.0,0.0,3.35,6.52,818.4,865,4,"4,0,1,5","868.4,827.0,836.8,843.3"
0,90,2,2.25,2.27,4.0,7.0,13.457523,36.0,0.0,0.28,0.0,0.0,-1.62,0.0,0.0,8.72,0.0,0.0,52.9,0.0,431.5,420,2,"1,4","428.7,481.6"
0,91,2,2.5,1.73,3.0,8.0,15.520116,19.0,0.0,0.07,0.0,0.0,-0.66,-3.0,0.0,18.05,0.0,0.0,25.03,0.62,444.2,435,3,"1,4,5","453.1,478.1,478.7"
0,92,8,1.75,2.14,4.0,8.0,9.831314,51.0,0.0,-0.03,0.0,1.0,-1.75,4.0,0.0,-43.88,0.0,254.33,32.03,-0.85,566.5,578,4,"4,1,3,5","609.5,565.6,820.0,819.1"
0,93,1,2.5,3.19,3.0,9.0,13.507277,27.0,0.0,0.09,0.0,0.0,-0.86,16.0,0.0,29.41,0.0,0.0,22.0,-92.61,746.7,761,3,"1,4,5","790.2,812.2,719.5"
0,93,2,2.5,3.14,3.0,9.0,11.739724,27.0,0.0,0.14,0.0,0.0,0.9,16.0,0.0,19.06,0.0,0.0,-7.88,-66.8,740.5,765,3,"1,4,5","784.1,776.2,709.4"
0,93,6,2.5,2.96,3.0,9.0,15.142047,28.0,0.0,0.32,0.0,0.0,-2.5,15.0,0.0,82.65,0.0,0.0,13.41,-101.17,685.4,695,3,"1,4,5","777.6,791.1,689.9"
0,94,5,2.0,1.51,3.0,7.0,4.004961,76.0,0.0,-0.1,0.0,0.0,1.85,-1.0,0.0,-62.79,0.0,0.0,-19.89,18.8,534.5,535,3,"1,4,5","472.2,452.3,471.1"
0,94,7,1.75,1.48,3.0,7.0,5.7824345,69.0,0.25,-0.07,0.0,0.0,0.07,6.0,15.9,-11.2,0.0,0.0,-6.73,-15.97,501.3,500,4,"0,1,4,5","515.9,504.7,498.0,482.0"
0,94,8,1.75,1.16,3.0,7.0,6.2667713,74.0,0.25,0.25,0.0,0.0,-0.41,1.0,-1.71,26.16,0.0,0.0,6.62,-17.69,458.6,458,4,"0,1,4,5","456.8,482.9,489.6,471.9"
0,95,6,3.5,3.75,4.0,9.0,9.036385,34.0,-0.5,-0.4,0.0,0.0,0.85,2.0,17.32,-73.58,0.0,0.0,-22.84,-34.54,919.3,942,4,"0,1,4,5","959.8,886.2,863.4,828.9"
0,96,6,1.0,0.79,3.0,6.0,7.0704103,97.0,0.0,-0.12,0.0,-1.0,-1.76,-2.0,0.0,-13.13,0.0,-41.75,72.39,14.85,226.6,248,4,"1,3,4,5","234.9,193.1,265.5,280.4"
0,97,1,1.75,1.89,3.0,8.0,14.1858225,39.0,0.0,-0.23,0.0,0.0,0.28,2.0,0.0,-33.29,0.0,0.0,-16.06,5.87,430.6,445,3,"1,4,5","411.7,395.7,401.5"
0,98,3,2.5,3.54,3.0,9.0,8.71489,8.0,0.0,-0.22,0.0,0.0,0.56,-7.0,0.0,-144.84,0.0,0.0,-35.94,83.46,907.2,920,3,"1,4,5","775.2,739.2,822.7"
0,99,4,2.5,2.24,4.0,8.0,7.796962,47.0,-0.25,0.27,0.0,0.0,-1.41,-1.0,-53.43,71.98,0.0,0.0,137.68,-6.36,655.0,650,4,"0,1,4,5","596.6,668.6,806.2,799.9"
0,99,8,2.25,2.4,4.0,8.0,7.3266063,47.0,0.0,0.11,0.0,0.0,-0.94,-1.0,0.0,41.75,0.0,0.0,74.3,-1.62,741.7,706,3,"1,4,5","747.4,821.7,820.1"
0,99,9,2.25,2.41,4.0,8.0,7.0033426,50.0,0.0,0.1,0.0,0.0,-0.62,-4.0,0.0,23.91,0.0,0.0,69.22,14.9,756.6,716,3,"1,4,5","739.4,808.6,823.5"
0,100,0,1.5,1.66,4.0,7.0,21.161354,56.0,0.25,0.23,0.0,-1.0,-0.43,23.0,10.26,24.63,0.0,-3.08,0.07,39.96,241.2,235,5,"0,1,3,4,5","245.3,269.9,266.8,266.9,306.8"
0,101,2,3.5,3.915,3.0,9.0,15.712264,1.0,0.0,0.01,0.0,0.0,-0.5,10.0,0.0,41.27,0.0,0.0,3.42,-142.43,945.7,964,3,"1,4,5","1005.3,1008.7,866.3"
0,102,3,2.5,2.62,3.0,8.0,21.360092,24.0,0.0,-0.01,0.0,0.0,1.79,3.0,0.0,-3.81,0.0,0.0,-21.4,3.89,394.8,408,3,"1,4,5","404.2,382.8,386.7"
0,102,5,2.5,2.71,3.0,8.0,21.060503,21.0,0.0,-0.1,0.0,0.0,2.09,6.0,0.0,-12.86,0.0,0.0,-1.29,-15.29,397.5,400,3,"1,4,5","387.0,385.7,370.5"
0,102,9,2.5,2.21,3.0,8.0,24.161236,25.0,0.0,0.4,0.0,0.0,-1.01,2.0,0.0,54.85,0.0,0.0,28.83,2.83,310.4,294,3,"1,4,5","348.9,377.7,380.5"
0,103,0,2.5,2.74,3.0,8.0,11.769992,54.0,-0.25,-0.09,0.0,0.0,0.32,-4.0,-0.53,-54.7,0.0,0.0,-20.23,-21.86,598.5,625,4,"0,5,1,4","624.5,602.6,547.9,527.7"
0,103,1,2.0,2.68,3.0,8.0,12.4116745,49.0,0.25,-0.03,0.0,0.0,-0.33,1.0,20.91,-17.19,0.0,0.0,14.78,-31.11,524.0,525,4,"1,0,4,5","507.8,528.7,543.5,512.4"
0,103,9,2.25,2.68,3.0,8.0,10.044733,39.0,0.0,-0.03,0.0,0.0,2.04,11.0,0.0,-27.37,0.0,0.0,-42.13,-17.79,619.1,600,3,"1,4,5","572.6,530.4,512.7"
0,104,2,1.0,1.07,3.0,7.0,3.5896673,65.0,0.0,-0.02,0.0,0.0,0.41,-2.0,0.0,-24.85,0.0,0.0,-18.3,6.87,430.1,425,3,"5,1,4","431.9,407.0,388.7"
0,104,3,1.0,1.06,3.0,7.0,3.3919804,65.0,0.0,-0.01,0.0,0.0,0.61,-2.0,0.0,-3.68,0.0,0.0,-12.75,-13.6,431.7,450,3,"1,5,4","446.3,432.7,420.0"
0,104,9,1.0,0.89,3.0,7.0,4.168656,58.0,0.0,0.16,0.0,0.0,-0.17,5.0,0.0,40.19,0.0,0.0,2.2,37.31,331.6,315,3,"1,4,5","355.2,357.4,394.7"
0,105,2,2.0,1.49,5.0,6.0,6.165268,67.0,-0.25,0.2,0.0,0.0,-0.53,2.0,-12.22,4.26,0.0,0.0,9.37,-26.67,436.1,438,4,"0,1,4,5","425.3,429.5,438.9,412.2"
0,105,3,1.75,1.8,5.0,6.0,10.004454,65.0,0.0,-0.11,0.0,0.0,-4.37,4.0,0.0,-21.64,0.0,0.0,99.78,-47.37,369.1,381,3,"1,4,5","359.4,459.1,411.8"
0,105,6,2.0,1.35,5.0,6.0,10.418954,71.0,-0.25,0.34,0.0,0.0,-4.78,-2.0,-18.28,44.56,0.0,0.0,125.21,3.32,282.6,270,4,"5,0,4,1","273.3,255.0,380.3,424.8"
0,106,3,2.25,2.47,4.0,8.0,5.04709,61.0,-0.25,-0.11,0.0,0.0,2.53,3.0,-10.9,-27.97,0.0,0.0,-150.06,3.47,910.1,898,4,"0,1,4,5","887.1,859.1,709.1,712.5"
0,106,5,1.75,2.06,4.0,8.0,7.5239844,55.0,0.25,0.3,0.0,0.0,0.05,9.0,-3.6,67.31,0.0,0.0,-9.99,23.38,649.6,640,4,"0,1,4,5","636.4,703.7,693.7,717.1"
0,106,9,2.25,2.41,4.0,8.0,8.288603,50.0,-0.25,-0.05,0.0,0.0,-0.71,14.0,-28.0,-10.4,0.0,0.0,47.9,-10.67,684.1,712,4,"1,0,4,5","701.4,673.4,721.3,710.6"
0,107,0,1.75,1.91,4.0,8.0,20.625233,52.0,-0.25,-0.13,0.0,0.0,-1.89,7.0,6.68,-22.04,0.0,0.0,3.17,10.46,297.9,299,4,"0,1,4,5","305.7,283.6,286.8,297.3"
0,107,6,1.75,1.96,4.0,8.0,20.500122,48.0,-0.25,-0.18,0.0,0.0,-1.76,11.0,6.95,-25.07,0.0,0.0,3.53,15.79,295.5,286,4,"0,1,4,5","292.5,267.4,270.9,286.7"
0,107,8,1.75,1.49,4.0,8.0,20.578438,46.0,-0.25,0.29,0.0,0.0,-1.84,13.0,-13.29,19.5,0.0,0.0,13.39,10.31,273.4,269,4,"0,1,4,5","255.7,275.2,288.6,298.9"
0,108,4,1.0,1.56,4.0,6.0,10.472543,61.0,0.0,-0.28,0.0,0.0,-0.74,7.0,0.0,-21.98,0.0,0.0,47.23,-42.6,310.7,305,3,"1,4,5","283.0,330.2,287.6"
0,108,7,1.0,1.3,4.0,6.0,11.160946,55.0,0.0,-0.02,0.0,0.0,-1.42,13.0,0.0,-3.68,0.0,0.0,36.37,-39.34,278.7,295,3,"1,4,5","291.3,327.7,288.3"
0,108,9,1.0,0.89,4.0,6.0,8.613216,61.0,0.0,0.39,0.0,0.0,1.12,7.0,0.0,39.94,0.0,0.0,-8.42,-25.27,278.7,283,3,"1,4,5","322.9,314.5,289.3"
0,109,1,2.5,1.95,3.0,7.0,9.88215,52.0,0.0,0.22,0.0,0.0,0.3,1.0,0.0,18.72,0.0,0.0,-2.59,-1.36,411.3,385,3,"1,4,5","403.7,401.1,399.8"
0,109,5,2.25,2.15,3.0,7.0,11.566741,52.0,0.25,0.02,0.0,0.0,-1.39,1.0,4.22,15.82,0.0,0.0,31.9,-10.57,387.6,380,4,"0,1,4,5","384.2,400.0,431.9,421.4"
0,109,9,2.5,2.03,3.0,7.0,11.524484,42.0,0.0,0.14,0.0,0.0,-1.35,11.0,0.0,25.15,0.0,0.0,21.1,-50.63,422.2,420,3,"1,4,5","445.1,466.2,415.6"
0,110,0,1.0,1.43,3.0,7.0,8.359538,71.0,0.0,0.08,0.0,0.0,-1.05,5.0,0.0,31.05,0.0,0.0,20.32,4.11,336.1,350,3,"1,4,5","381.0,401.4,405.5"
0,110,3,1.0,1.44,3.0,7.0,6.2376137,69.0,0.0,0.07,0.0,0.0,1.07,7.0,0.0,28.54,0.0,0.0,-124.85,23.27,463.9,487,3,"1,4,5","515.5,390.7,413.9"
0,110,4,1.0,1.43,3.0,7.0,5.8741884,70.0,0.0,0.08,0.0,0.0,1.43,6.0,0.0,56.16,0.0,0.0,-127.66,7.66,461.3,466,3,"1,4,5","522.7,395.0,402.7"
0,110,5,1.0,1.37,3.0,7.0,8.108977,67.0,0.0,0.14,0.0,0.0,-0.8,9.0,0.0,42.38,0.0,0.0,14.34,4.01,334.6,357,3,"1,4,5","399.4,413.7,417.7"
0,111,0,2.5,2.11,4.0,8.0,17.28152,26.0,0.25,0.08,0.0,0.0,2.69,-7.0,-14.64,17.93,0.0,0.0,-46.09,10.9,376.6,355,4,"5,0,1,4","365.9,351.3,369.2,323.1"
0,111,4,3.0,2.19,4.0,8.0,15.628391,23.0,-0.25,0.0,0.0,0.0,4.35,-4.0,-30.15,0.0,0.0,0.0,-180.82,11.38,507.4,520,3,"5,0,4","531.4,501.2,320.4"
0,111,6,2.5,2.344,4.0,8.0,19.977726,39.0,0.25,-0.15,0.0,0.0,-0.0,-20.0,-4.3,-15.97,0.0,0.0,-1.24,-1.62,373.2,355,4,"5,0,1,4","353.4,349.1,333.1,331.9"
0,111,7,2.5,1.78,4.0,8.0,15.601065,20.0,0.25,0.41,0.0,0.0,4.37,-1.0,-16.77,85.99,0.0,0.0,-178.17,-18.05,452.2,459,4,"5,0,1,4","441.0,424.2,510.2,332.0"
0,112,2,1.75,1.01,4.0,7.0,12.748797,38.0,0.0,0.15,0.0,0.0,-1.12,1.0,0.0,38.52,0.0,0.0,25.6,-22.01,310.2,315,3,"1,4,5","353.5,379.1,357.1"
0,112,4,1.75,1.35,4.0,7.0,12.687592,42.0,0.0,-0.19,0.0,0.0,-1.06,-3.0,0.0,-10.17,0.0,0.0,28.33,2.29,332.4,338,3,"5,1,4","339.8,329.6,358.0"
0,112,6,1.75,1.24,4.0,7.0,13.461523,37.0,0.0,-0.08,0.0,0.0,-1.83,2.0,0.0,-5.73,0.0,0.0,11.2,-6.69,326.1,347,3,"1,4,5","341.3,352.5,345.8"
0,112,7,1.75,1.26,4.0,7.0,9.716941,36.0,0.0,-0.1,0.0,0.0,1.91,3.0,0.0,-30.79,0.0,0.0,-51.66,30.55,384.8,405,3,"1,4,5","374.2,322.5,353.1"
0,113,2,1.75,2.14,3.0,7.0,20.589493,47.0,0.0,0.03,0.0,0.0,-1.89,6.0,0.0,17.24,0.0,0.0,12.76,-26.09,291.7,292,3,"1,4,5","309.7,322.5,296.4"
0,113,3,1.75,1.85,3.0,7.0,18.481224,50.0,0.0,0.32,0.0,0.0,0.22,3.0,0.0,25.5,0.0,0.0,-4.77,1.82,269.5,270,3,"1,4,5","295.5,290.7,292.6"
0,113,7,1.75,1.82,3.0,7.0,16.113277,56.0,0.0,0.35,0.0,0.0,2.58,-3.0,0.0,40.69,0.0,0.0,-22.95,1.2,274.6,268,3,"1,5,4","309.2,310.4,287.4"
0,113,8,2.0,1.76,3.0,7.0,19.372372,53.0,-0.25,0.41,0.0,0.0,-0.68,0.0,-16.08,35.87,0.0,0.0,17.91,0.0,258.9,248,3,"0,1,4","231.4,267.3,285.2"
0,114,0,1.5,2.12,3.0,7.0,17.26369,41.0,0.25,-0.17,0.0,0.0,1.37,12.0,5.58,-11.28,0.0,0.0,-6.45,-19.54,299.2,316,4,"1,0,4,5","304.7,310.3,303.9,284.3"
